id,area_id,waste_type,rule_type,weekdays,nth_weeks,note,created_at,updated_at
11328,2266,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11329,2266,CAN_BOTTLE,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11330,2266,PAPER,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11331,2267,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11332,2267,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11333,2267,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11334,2267,CAN_BOTTLE,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11335,2267,PAPER,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11336,2268,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11337,2268,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11338,2268,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11339,2268,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11340,2268,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11341,2269,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11342,2269,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11343,2269,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11344,2269,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11345,2269,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11346,2270,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11347,2270,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11348,2270,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11349,2270,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11350,2270,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11351,2271,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11352,2271,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11353,2271,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11354,2271,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11355,2271,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11356,2272,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11357,2272,NON_BURNABLE,NTH_WEEKDAY,TUE,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11358,2272,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11359,2272,CAN_BOTTLE,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11360,2272,PAPER,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11361,2273,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11362,2273,NON_BURNABLE,NTH_WEEKDAY,TUE,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11363,2273,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
13271,2655,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 02:23:10.093855,2026-01-28 02:23:10.093855
11364,2273,CAN_BOTTLE,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11365,2273,PAPER,WEEKDAY,FRI,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11366,2274,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11367,2274,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11368,2274,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11369,2274,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11370,2274,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11371,2275,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11372,2275,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11373,2275,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11374,2275,CAN_BOTTLE,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11375,2275,PAPER,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11376,2276,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11377,2276,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11378,2276,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11379,2276,CAN_BOTTLE,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11380,2276,PAPER,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11381,2277,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11382,2277,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11383,2277,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11384,2277,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11385,2277,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11386,2278,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11387,2278,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11388,2278,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11389,2278,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11390,2278,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11391,2279,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11392,2279,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11393,2279,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11394,2279,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11395,2279,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11396,2280,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11397,2280,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11398,2280,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11399,2280,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11400,2280,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11401,2281,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11402,2281,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11403,2281,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11404,2281,CAN_BOTTLE,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11405,2281,PAPER,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11406,2282,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11407,2282,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11408,2282,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11409,2282,CAN_BOTTLE,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11410,2282,PAPER,WEEKDAY,MON,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11411,2283,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11412,2283,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11413,2283,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11414,2283,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11415,2283,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11416,2284,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11417,2284,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11418,2284,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
13356,2672,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 02:23:10.093855,2026-01-28 02:23:10.093855
11419,2284,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11420,2284,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11421,2285,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11422,2285,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11423,2285,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11424,2285,CAN_BOTTLE,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11425,2285,PAPER,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11426,2286,BURNABLE,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11427,2286,NON_BURNABLE,NTH_WEEKDAY,THU,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11428,2286,PLASTIC,WEEKDAY,"TUE,FRI",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11429,2286,CAN_BOTTLE,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11430,2286,PAPER,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11431,2287,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11432,2287,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11433,2287,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11434,2287,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11435,2287,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11436,2288,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11437,2288,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11438,2288,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11439,2288,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11440,2288,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11441,2289,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11442,2289,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11443,2289,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11444,2289,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11445,2289,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11446,2290,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11447,2290,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11448,2290,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11449,2290,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11450,2290,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11451,2291,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11452,2291,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11453,2291,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11454,2291,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11455,2291,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11456,2292,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11457,2292,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11458,2292,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11459,2292,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11460,2292,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11461,2293,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11462,2293,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11463,2293,PLASTIC,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11464,2293,CAN_BOTTLE,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11465,2293,PAPER,WEEKDAY,TUE,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11466,2294,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11467,2294,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11468,2294,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11469,2294,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11470,2294,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11471,2295,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11472,2295,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11473,2295,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
13441,2689,BURNABLE,WEEKDAY,"WED,SAT",,,2026-01-28 02:23:10.093855,2026-01-28 02:23:10.093855
11474,2295,CAN_BOTTLE,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11475,2295,PAPER,WEEKDAY,WED,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11476,2296,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11477,2296,NON_BURNABLE,NTH_WEEKDAY,TUE,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11478,2296,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11479,2296,CAN_BOTTLE,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11480,2296,PAPER,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11481,2297,BURNABLE,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11482,2297,NON_BURNABLE,NTH_WEEKDAY,TUE,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11483,2297,PLASTIC,WEEKDAY,"MON,THU",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11484,2297,CAN_BOTTLE,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11485,2297,PAPER,WEEKDAY,SAT,,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11486,2298,BURNABLE,WEEKDAY,"WED,SAT",,매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
11487,2298,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4",매월 29-31일은 불연 쓰레기 수거 안함,2026-01-28 02:07:14.605097,2026-01-28 02:07:14.605097
